game_language,game,model,experiment,instance,type,script,count
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_7obj_en,00000,response,Latin,114
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_3obj_en,00002,response,Latin,40
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_3obj_en,00001,response,Latin,53
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_3obj_en,00000,response,Latin,138
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_7obj_en,00002,response,Latin,113
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_7obj_en,00001,response,Latin,59
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_7obj_en,00000,response,Latin,137
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_5obj_en,00002,response,Latin,101
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_5obj_en,00001,response,Latin,206
en,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_5obj_en,00000,response,Latin,64
en,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_en,00018,response,Latin,22
en,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_en,00001,response,Latin,21
en,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_en,00019,response,Latin,24
en,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_en,00013,response,Latin,27
en,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_en,00015,response,Latin,20
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_easy,00005,response,Latin,152
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_easy,00002,response,Latin,196
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_easy,00003,response,Latin,209
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_easy,00004,response,Latin,215
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_easy,00001,response,Latin,274
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_easy,00000,response,Latin,179
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_hard,00005,response,Latin,646
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_hard,00002,response,Latin,521
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_hard,00003,response,Latin,613
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_hard,00004,response,Latin,764
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_hard,00001,response,Latin,695
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_hard,00000,response,Latin,930
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_easy,00005,response,Latin,571
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_easy,00002,response,Latin,523
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_easy,00003,response,Latin,450
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_easy,00004,response,Latin,517
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_easy,00001,response,Latin,1032
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_easy,00000,response,Latin,719
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_hard,00005,response,Latin,221
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_hard,00002,response,Latin,189
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_hard,00003,response,Latin,205
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_hard,00004,response,Latin,359
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_hard,00001,response,Latin,169
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_reasoning off_hard,00000,response,Latin,182
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_hard,00005,response,Latin,652
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_hard,00002,response,Latin,362
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_hard,00003,response,Latin,846
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_hard,00004,response,Latin,721
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_hard,00001,response,Latin,343
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_complexity_hard,00000,response,Latin,523
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_easy,00005,response,Latin,392
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_easy,00002,response,Latin,858
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_easy,00003,response,Latin,1145
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_easy,00004,response,Latin,645
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_easy,00001,response,Latin,517
de,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_de_negotiation_easy,00000,response,Latin,821
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_5obj_de,00002,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_5obj_de,00001,response,Latin,91
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_5obj_de,00000,response,Latin,65
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_7obj_de,00002,response,Latin,100
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_7obj_de,00001,response,Latin,762
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_7obj_de,00000,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_3obj_de,00002,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_3obj_de,00001,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,1_medium_3obj_de,00000,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_5obj_de,00002,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_5obj_de,00001,response,Latin,100
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_5obj_de,00000,response,Latin,57
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_7obj_de,00002,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_7obj_de,00000,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_3obj_de,00002,response,Latin,23
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_3obj_de,00001,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,0_easy_3obj_de,00000,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_7obj_de,00002,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_7obj_de,00000,response,Latin,94
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_5obj_de,00002,response,Latin,104
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_5obj_de,00001,response,Latin,50
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_5obj_de,00000,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_3obj_de,00002,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_3obj_de,00001,response,Latin,13
de,clean_up,deepseek-chat-v3.1-t1.0,2_hard_3obj_de,00000,response,Latin,13
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00005,response,Latin,16
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00002,response,Latin,32
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00003,response,Latin,17
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00004,response,Latin,25
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00017,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00010,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00019,response,Latin,127
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00018,response,Latin,24
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00011,response,Latin,28
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00016,response,Latin,22
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00008,response,Latin,17
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00001,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00006,response,Latin,26
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00007,response,Latin,24
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00000,response,Latin,50
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00009,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00013,response,Latin,15
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00014,response,Latin,22
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00015,response,Latin,84
de,dond,deepseek-chat-v3.1-t1.0,coop_de,00012,response,Latin,23
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00005,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00002,response,Latin,27
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00003,response,Latin,20
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00004,response,Latin,23
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00017,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00010,response,Latin,22
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00019,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00018,response,Latin,25
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00011,response,Latin,21
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00016,response,Latin,15
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00008,response,Latin,26
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00001,response,Latin,48
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00006,response,Latin,18
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00007,response,Latin,23
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00000,response,Latin,16
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00009,response,Latin,28
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00013,response,Latin,34
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00014,response,Latin,22
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00015,response,Latin,38
de,dond,deepseek-chat-v3.1-t1.0,semi_de,00012,response,Latin,20
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00005,thinking,Latin,10499
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00005,response,Latin,225
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00002,thinking,Latin,2997
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00002,thinking,Cyrillic,16
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00002,thinking,CJK,3118
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00002,thinking,Hangul,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00002,response,Latin,371
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00002,response,CJK,62
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00003,thinking,Latin,17480
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00003,response,Latin,224
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00003,response,Hangul,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00004,thinking,Latin,1613
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00004,thinking,Greek,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00004,thinking,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00004,thinking,Cyrillic,8
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00004,response,Latin,278
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00001,thinking,Latin,8545
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00001,response,Latin,324
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00000,thinking,Latin,9256
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00000,thinking,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00000,response,Latin,227
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00005,thinking,Latin,4728
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00005,thinking,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00005,response,Latin,548
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,thinking,Latin,13986
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,thinking,Hangul,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,response,Latin,675
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,response,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,thinking,Latin,2612
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,thinking,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,response,Latin,520
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,response,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,thinking,Latin,9089
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,thinking,CJK,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,response,Latin,377
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,response,Cyrillic,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,Latin,1025
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,CJK,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,Cyrillic,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,Hangul,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,response,Latin,470
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,response,CJK,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,thinking,Latin,1065
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,thinking,CJK,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,response,Latin,417
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,response,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,response,Thai,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00002,thinking,Latin,2513
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00002,response,Latin,242
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00002,response,CJK,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00002,response,Greek,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,Latin,8204
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,Cyrillic,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,Thai,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,CJK,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,Greek,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,Arabic,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,response,Latin,377
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,response,Cyrillic,13
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,response,CJK,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,thinking,Latin,4445
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,response,Latin,457
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,response,Hangul,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,response,CJK,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00001,thinking,Latin,1285
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00001,thinking,CJK,9
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00001,response,Latin,308
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00000,thinking,Latin,3215
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00000,response,Latin,477
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00005,thinking,Latin,7834
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00005,response,Latin,283
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,thinking,Latin,3941
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,thinking,Cyrillic,17
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,thinking,Devanagari,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,response,Latin,233
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00003,thinking,Latin,1047
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00003,response,Latin,353
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,thinking,Latin,1206
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,thinking,Thai,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,response,Latin,530
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,response,CJK,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00001,thinking,Latin,1898
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00001,response,Latin,271
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,thinking,Latin,5733
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,thinking,CJK,8
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,thinking,Cyrillic,30
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,response,Latin,279
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,thinking,Latin,1691
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,thinking,Arabic,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,response,Latin,747
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,response,Cyrillic,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,response,CJK,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,response,Bengali,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00002,thinking,Latin,6033
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00002,response,Latin,585
